# [congress_number] [ideal_pt_dimension_1] [ideal_point_dimension_2] [state] [party] [name]
103	 0.6180	 0.3360	MD	R	bartlett
103	 0.6870	-0.2550	MI	R	hoekstra
103	-0.5030	-0.2350	MN	D	sabo
103	 0.5540	 0.0200	MN	R	grams
103	-0.5280	 0.4510	MS	D	thompson
103	-0.5350	-0.3850	NY	D	velazquez
103	-0.5310	-0.0570	NY	D	hinchey
103	-0.5590	-0.3050	NC	D	watt
103	 0.5210	 0.2860	OK	R	istook
103	 0.5060	 0.3060	VA	R	goodlatte
104	 0.8540	-0.0330	AZ	R	salmon
104	 0.8030	 0.2430	AZ	R	shadegg
104	 0.6390	 0.1700	AZ	R	hayworth
104	 0.5970	 0.3010	CA	R	radanovich
104	 0.6180	 0.1270	CA	R	seastrand
104	 0.6720	-0.6460	CA	R	bilbray
104	 0.8570	-0.2610	FL	R	scarborough
104	 0.5950	 0.2770	FL	R	weldon
104	-0.5670	-0.2330	GA	D	lewis j
104	 0.7160	 0.4430	GA	R	barr
104	 0.5150	 0.5800	GA	R	norwood
104	 0.8260	 0.5640	ID	R	chenoweth
104	-0.5330	-0.6630	IL	D	jackson
104	 0.5670	-0.0670	IL	R	weller
104	 0.6910	 0.1750	IN	R	mcintosh
104	 0.6750	-0.0500	IN	R	souder
104	 0.8190	 0.2520	IN	R	hostettler
104	 0.6020	-0.1360	KS	R	brownback
104	 0.6570	 0.2740	KS	R	tiahrt
104	 0.5090	-0.2760	MD	R	ehrlich
104	 0.5770	-0.1220	MI	R	chrysler
104	 0.7070	 0.0150	MN	R	gutknecht
104	 0.6240	 0.0990	NE	R	christensen
104	 0.8830	-0.4700	NV	R	ensign
104	 0.5160	-0.5370	NH	R	bass
104	 0.6240	 0.6330	NC	R	funderburk
104	 0.5290	 0.2450	NC	R	burr
104	 0.6970	 0.1690	NC	R	myrick
104	 0.7880	-0.1790	OH	R	chabot
104	 0.7430	 0.1400	OK	R	largent
104	 0.8840	 0.4670	OK	R	coburn
104	 0.5040	 0.3910	OK	R	watts
104	 0.9090	 0.2800	OR	R	cooley
104	-0.5140	-0.1700	PA	D	fattah
104	 0.9860	-0.1680	SC	R	sanford
104	 0.5150	 0.2880	SC	R	graham
104	 0.5890	 0.1930	TN	R	wamp
104	 0.6740	 0.4080	TN	R	hilleary
104	 0.5350	 0.3720	TN	R	bryant
104	 1.0000	-0.0010	TX	R	stockman
104	 0.6270	 0.3500	TX	R	thornberry
104	 0.5510	-0.0750	WA	R	metcalf
104	 0.5520	 0.3820	WA	R	hastings
104	 0.5600	 0.0660	WA	R	tate
104	 0.8620	-0.2490	WI	R	neumann
104	 0.6120	 0.4600	WY	R	cubin
105	-0.6790	-0.7640	CA	D	lee
105	 0.6320	-0.0610	CA	R	rogan
105	 0.9320	 0.3620	CO	R	schaffer b
105	 0.6060	 0.2840	FL	R	weldon
105	-0.5640	 0.2210	FL	D	hastings
105	-0.5660	-0.2360	GA	D	lewis j
105	 0.5310	 0.2310	IL	R	shimkus
105	 0.5450	-0.0020	IN	R	pease
105	 0.5450	 0.4330	KS	R	moran
105	 0.6450	 0.3960	KS	R	ryun
105	 0.6130	 0.3090	KS	R	snowbarger
105	 0.5820	 0.2820	MO	R	blunt
105	 0.5830	 0.1430	MO	R	hulshof
105	 0.5650	 0.4700	MT	R	hill
105	 0.6490	-0.0650	NV	R	gibbons
105	 0.7040	-0.2310	NH	R	sununu
105	 0.6180	-0.1210	NY	R	fossella
105	 0.6950	 0.1560	PA	R	pitts
105	 0.6930	 0.3320	TX	R	sessions
105	 0.5780	 0.3580	TX	R	brady
105	 0.5170	-0.0110	TX	R	granger
105	 0.8780	-0.1520	TX	R	paul
105	 0.7050	 0.2120	UT	R	cannon
105	 0.5530	 0.3930	WA	R	hastings
106	 0.5320	-0.1750	CA	R	bono m
106	 0.8720	 0.1300	CO	R	tancredo t
106	 0.6180	 0.2920	FL	R	weldon
106	-0.5540	 0.2060	FL	D	hastings
106	-0.5640	-0.2390	GA	D	lewis j
106	 0.5480	-0.0360	GA	R	isakson j
106	 0.5110	 0.1390	ID	R	simpson m
106	-0.5580	-0.2950	IL	D	schakowsky
106	 0.6050	-0.6000	IL	R	biggert j
106	 0.5490	 0.4300	KS	R	moran
106	 0.5140	 0.5340	KY	R	lewis r
106	 0.5940	 0.2090	LA	R	vitter d
106	-0.5790	 0.1640	MA	D	capuano m
106	 0.6640	-0.0010	NE	R	terry l
106	-0.5220	-0.0910	OH	D	jones s
106	 0.5120	-0.0330	OR	R	walden g
106	 0.8550	 0.0840	PA	R	toomey p
106	 0.7550	 0.1530	SC	R	demint j
106	 0.5130	 0.2960	TX	R	smith l
106	 0.5540	 0.4050	WA	R	hastings
106	 0.7750	-0.1670	WI	R	ryan p
106	-0.5250	-0.1620	WI	D	baldwin t
106	 0.7190	-0.1910	WI	R	green m
107	 0.9530	 0.1790	AZ	R	flake
107	 0.5200	 0.2950	AR	R	boozman
107	 0.6410	 0.0380	CA	R	issa
107	 0.5670	 0.0880	FL	R	crenshaw
107	 0.6730	 0.0620	FL	R	keller
107	 0.6200	 0.1820	FL	R	putnam
107	 0.6290	 0.3000	FL	R	weldon
107	-0.5440	 0.1910	FL	D	hastings
107	-0.5630	-0.2410	GA	D	lewis j
107	 0.8560	 0.2080	ID	R	otter
107	 0.5290	-0.7720	IL	R	kirk
107	 0.8170	 0.2060	IN	R	pence
107	 0.8190	 0.4190	IN	R	kerns
107	 0.5530	 0.4270	KS	R	moran
107	 0.5870	 0.0450	MI	R	rogers
107	 0.7450	-0.1290	MN	R	kennedy
107	 0.7850	 0.2740	MO	R	akin
107	 0.5360	 0.3860	MO	R	graves
107	 0.5150	 0.2330	MT	R	rehberg
107	 0.6480	-0.0640	OH	R	tiberi
107	 0.7070	 0.2190	OK	R	sullivan
107	 0.6180	 0.0630	PA	R	hart
107	 0.5360	 0.2080	SC	R	brown
107	 0.7210	 0.1280	SC	R	wilson
107	 0.6790	 0.4340	TX	R	culberson
107	 0.5620	 0.4520	VA	R	davis
107	 0.6050	 0.1760	VA	R	schrock
107	 0.5670	 0.3440	VA	R	forbes
107	 0.7000	 0.2120	VA	R	cantor
107	 0.5550	 0.4160	WA	R	hastings
108	 0.5700	 0.3430	AL	R	bonner
108	 0.9530	 0.3510	AZ	R	franks
108	-0.5570	-0.2670	AZ	D	grijalva
108	 0.6090	 0.3730	CA	R	doolittl
108	-0.5740	-0.2590	CA	D	miller
108	 0.6410	 0.3130	CA	R	radanovi
108	 0.6380	 0.0940	CA	R	nunes
108	 0.5830	 0.1950	CA	R	dreier
108	 0.8700	-0.0160	CA	R	rohrabac
108	 0.7220	 0.1110	CA	R	cox
108	 0.7380	 0.3190	CO	R	musgrave
108	 0.9200	 0.1520	CO	R	tancredo
108	 0.7370	 0.0250	CO	R	beauprez
108	 0.8080	 0.3200	FL	R	miller
108	 0.5570	 0.2310	FL	R	brown-wai
108	 0.6940	-0.1530	FL	R	harris
108	 0.6400	 0.3080	FL	R	weldon
108	-0.5340	 0.1760	FL	D	hastings
108	 0.8380	 0.1530	FL	R	feeney
108	 0.7010	-0.2400	FL	R	diaz-bala
108	-0.5610	-0.2440	GA	D	lewis
108	 0.5480	-0.0360	GA	R	isakson
108	 0.6490	 0.4780	GA	R	gingrey
108	 0.5300	 0.1680	GA	R	burns
108	-0.5690	-0.2900	IL	D	schakows
108	 0.6270	-0.5160	IL	R	biggert
108	 0.7760	-0.0120	IN	R	chocola
108	 0.8330	 0.3560	IN	R	hostettl
108	 0.7930	 0.4790	IA	R	king
108	 0.5570	 0.4230	KS	R	moran
108	 0.5310	 0.5370	KY	R	lewis
108	 0.5940	 0.2090	LA	R	vitter
108	-0.5080	-0.5440	MA	D	frank
108	-0.5650	 0.1180	MA	D	capuano
108	 0.8560	 0.0590	MI	R	smith
108	 0.6010	 0.0570	MI	R	rogers
108	 0.5390	 0.0640	MI	R	knollenb
108	 0.7970	 0.2580	MN	R	gutknech
108	 0.7140	 0.0850	MN	R	kline
108	 0.7450	-0.1290	MN	R	kennedy
108	 0.6900	-0.0740	NE	R	terry
108	 0.6670	-0.5900	NH	R	bradley
108	 0.8670	 0.0540	NJ	R	garrett
108	-0.5630	-0.5740	NJ	D	payne
108	 0.5310	-0.4330	NJ	R	frelingh
108	 0.5970	 0.1750	NM	R	pearce
108	-0.5260	-0.5470	NY	D	owens
108	-0.5250	-0.3830	NY	D	velazque
108	 0.5370	 0.0750	NY	R	reynolds
108	 0.5570	 0.1710	NC	R	ballenge
108	 0.5790	 0.4660	NC	R	taylor
108	 0.6140	 0.1900	OK	R	cole
108	 0.5530	-0.0370	OR	R	walden
108	 0.8550	 0.0840	PA	R	toomey
108	 0.5350	 0.2540	SC	R	brown
108	 0.7360	 0.1370	SC	R	wilson
108	 0.8390	 0.2080	SC	R	barrett
108	 0.7550	 0.1530	SC	R	demint
108	 0.8800	 0.1330	TN	R	duncan
108	 0.7920	 0.2330	TN	R	blackburn
108	 0.7130	 0.5440	TX	R	johnson
108	 0.9310	 0.1160	TX	R	hensarlin
108	 0.6590	 0.4660	TX	R	culberso
108	 0.6500	 0.3780	TX	R	brady
108	 0.6830	 0.3950	TX	R	thornber
108	 0.7090	 0.3960	TX	R	neugebauer
108	 0.5410	 0.3590	TX	R	smith
108	 0.6080	 0.3590	TX	R	burgess
108	 0.6570	 0.3560	TX	R	carter
108	 0.6460	 0.2660	UT	R	bishop
108	 0.5620	 0.4520	VA	R	davis
108	 0.6530	 0.2800	VA	R	goodlatt
108	 0.5550	 0.4270	WA	R	hastings
108	-0.6440	-0.1450	WA	D	mcdermot
108	 0.7990	-0.1080	WI	R	ryan
108	-0.5320	-0.1610	WI	D	baldwin
108	 1.0190	-0.1820	WI	R	sensenbr
108	 0.7190	-0.1910	WI	R	green
109	 0.6360	 0.2260	CA	R	lungren
109	-0.5830	-0.2280	CA	D	miller
109	 0.5050	 0.2890	CA	R	lewis
109	 0.8210	 0.2540	FL	R	miller
109	 0.8420	 0.0260	FL	R	mack
109	 0.6510	 0.3160	FL	R	weldon
109	-0.5230	 0.1610	FL	D	hastings
109	-0.5600	-0.2460	GA	D	lewis
109	 0.8520	 0.1520	GA	R	price
109	 0.8120	 0.4330	GA	R	westmore
109	 0.6080	-0.5980	IL	R	johnson
109	 0.5710	 0.3660	IN	R	sodrel
109	 0.7800	 0.4800	IA	R	king
109	 0.5610	 0.4200	KS	R	moran
109	 0.5400	 0.5390	KY	R	lewis
109	 0.5500	 0.4640	KY	R	davis
109	 0.6290	 0.0500	LA	R	jindal
109	 0.6160	 0.0700	MI	R	rogers
109	 0.7450	-0.1290	MN	R	kennedy
109	 0.5470	-0.0180	NE	R	fortenbe
109	 0.7390	 0.6180	NC	R	foxx
109	 0.7850	 0.3310	NC	R	mchenry
109	 0.5830	 0.5050	NC	R	taylor
109	 0.7230	-0.0150	OH	R	schmidt
109	 0.5320	-0.5530	PA	R	fitzpatr
109	 0.5340	 0.3010	SC	R	brown
109	 0.7510	 0.1470	SC	R	wilson
109	 0.5830	 0.4370	TX	R	gohmert
109	 0.7070	 0.4530	TX	R	poe
109	 0.7260	 0.5250	TX	R	johnson
109	 0.6740	 0.3840	TX	R	brady
109	 0.6250	 0.1030	TX	R	mccaul
109	 0.6660	 0.5110	TX	R	conaway
109	 0.7360	 0.4010	TX	R	neugebaue
109	 0.5550	 0.3910	TX	R	smith
109	 0.6610	 0.4860	TX	R	marchant
109	 0.6810	 0.2560	UT	R	bishop
109	 0.5620	 0.4520	VA	R	davis
109	 0.5560	 0.3810	VA	R	drake
109	 0.5560	 0.4380	WA	R	hastings
109	 0.5720	 0.2500	WA	R	mcmorris
109	 0.8110	-0.0780	WI	R	ryan
109	-0.5020	-0.3910	WI	D	moore
109	 0.7190	-0.1910	WI	R	green
110	-0.5910	-0.1970	CA	D	miller
110	 0.6680	 0.2460	CA	R	mccarthy
110	 0.5220	 0.3120	CA	R	lewis
110	 0.8530	 0.3800	CO	R	lamborn
110	 0.8330	 0.1870	FL	R	miller
110	 0.6320	-0.1000	FL	R	buchanan
110	 0.6620	 0.3230	FL	R	weldon
110	-0.5130	 0.1460	FL	D	hastings
110	-0.5580	-0.2490	GA	D	lewis
110	 0.8700	 0.0890	GA	R	price
110	 0.9870	 0.1610	GA	R	broun
110	 0.7970	 0.4180	ID	R	sali
110	 0.6870	 0.0850	IL	R	roskam
110	 0.7630	-0.8590	IL	R	johnson
110	 0.7670	 0.4820	IA	R	king
110	 0.5650	 0.4170	KS	R	moran
110	 0.5480	 0.5400	KY	R	lewis
110	 0.5500	 0.4640	KY	R	davis
110	 0.7840	 0.1970	LA	R	scalise
110	-0.5620	-0.5700	MD	D	edwards
110	 0.7950	 0.0020	MI	R	walberg
110	 0.6300	 0.0830	MI	R	rogers
110	 0.5420	 0.0620	MI	R	miller
110	-0.5560	-0.6610	MN	D	ellison
110	 0.8220	 0.1180	MN	R	bachmann
110	 0.7050	 0.2500	NE	R	smith
110	 0.8360	-0.3430	NV	R	heller
110	-0.5560	-0.4380	NY	D	clarke
110	 0.9210	 0.0580	OH	R	jordan
110	 0.7140	 0.2680	OH	R	latta
110	 0.6300	 0.2650	OK	R	fallin
110	 0.5030	 0.3180	PA	R	peterson
110	 0.5340	 0.3480	SC	R	brown
110	 0.7660	 0.1560	SC	R	wilson
110	 0.7200	 0.3420	TN	R	davis
110	 0.7400	 0.5060	TX	R	johnson
110	 0.5820	 0.3790	TX	R	hall
110	 0.6980	 0.3910	TX	R	brady
110	 0.5690	 0.4220	TX	R	smith
110	 0.7170	 0.2460	UT	R	bishop
110	 0.5620	 0.4520	VA	R	davis
110	 0.6670	-0.0810	VA	R	wittman
110	 0.5570	 0.4500	WA	R	hastings
110	 0.8230	-0.0480	WI	R	ryan
110	-0.5080	-0.3760	WI	D	moore
111	 0.9980	 0.0570	CA	R	mcclintock
111	-0.5990	-0.1660	CA	D	miller
111	 0.6680	 0.2460	CA	R	mccarthy
111	-0.5020	-0.3770	CA	D	chu
111	 0.5380	 0.3340	CA	R	lewis
111	 0.8270	-0.1690	CO	R	coffman
111	 0.8460	 0.1200	FL	R	miller
111	 0.7740	-0.0950	FL	R	posey
111	 0.7520	-0.0250	FL	R	rooney
111	-0.5030	 0.1310	FL	D	hastings
111	-0.5570	-0.2520	GA	D	lewis
111	 0.8890	 0.0260	GA	R	price
111	 0.9990	 0.0530	GA	R	graves
111	 0.9180	-1.1190	IL	R	johnson
111	 0.5430	 0.1290	IL	R	schock
111	 0.9450	 0.1800	IN	R	stutzman
111	 0.7540	 0.4840	IA	R	king
111	 0.5690	 0.4130	KS	R	moran
111	 0.8220	-0.1060	KS	R	jenkins
111	 0.5550	 0.3230	KY	R	guthrie
111	 0.5500	 0.4640	KY	R	davis
111	 0.8140	 0.0840	LA	R	fleming
111	 0.7280	-0.0190	LA	R	cassidy
111	-0.5620	-0.5700	MD	D	edwards
111	-0.5190	-0.3720	MA	D	markey
